	GSM330151.CEL	GSM330153.CEL	GSM330154.CEL	GSM330157.CEL	GSM330171.CEL	GSM330174.CEL	GSM330178.CEL	GSM330182.CEL	GSM330185.CEL	GSM330186.CEL	GSM330195.CEL	GSM330201.CEL	GSM330532.CEL	GSM330546.CEL	GSM330559.CEL	GSM330566.CEL	GSM330571.CEL	GSM330574.CEL	GSM330580.CEL	GSM330584.CEL	GSM330593.CEL	GSM330603.CEL	GSM330611.CEL	GSM330612.CEL	GSM330933.CEL	GSM330934.CEL	GSM330969.CEL	GSM330979.CEL	GSM330980.CEL	GSM330982.CEL	GSM330987.CEL	GSM330999.CEL	GSM331004.CEL	GSM331009.CEL	GSM331037.CEL	GSM331048.CEL	GSM331377.CEL	GSM331378.CEL	GSM331381.CEL	GSM331382.CEL	GSM331383.CEL	GSM331386.CEL	GSM331387.CEL	GSM331388.CEL	GSM331389.CEL	GSM331390.CEL	GSM331392.CEL	GSM331393.CEL	GSM331660.CEL	GSM331661.CEL	GSM331663.CEL	GSM331666.CEL	GSM331668.CEL	GSM331670.CEL	GSM331671.CEL	GSM331672.CEL	GSM331673.CEL	GSM331674.CEL	GSM331675.CEL	GSM331677.CEL
ENSG00000103253	6.47075153385445	7.05408786227504	6.9393207480395	6.97828386527679	6.90543351766811	5.76380157545016	6.74925774103058	6.40870529239098	6.65467847157524	5.54619363537301	6.24508572208226	6.45500261098876	6.9806912364185	6.06913060359285	6.43664481216443	6.94311369011949	6.73769562992147	6.36194152705645	6.06590638007423	6.5059492516112	6.40888517458983	7.03439170618576	7.04021065093038	5.80427543627992	7.09074214259522	6.98033045815442	7.92071950436102	7.00504287403636	6.48396274508268	6.93263183710169	6.64518654561396	6.86022075757205	6.93911317667107	7.17866154332796	6.80803701756611	7.36806220914911	6.24787333738609	6.73123996864882	6.90355736332078	6.45004562904439	6.85553272246154	6.4705881855471	6.51740477298995	6.79958484060894	7.42252814444811	6.303151737244	7.17273643216523	6.8692614526604	6.34720002759128	6.08173827185326	6.22927061918698	5.85267704282761	6.63058476404904	6.2125929981245	6.18354139289039	6.74943882186349	6.25086431533507	6.46864589187619	6.26110530917808	6.10478678544204
ENSG00000103254	5.03782159441665	6.29092635520871	6.35174816289937	7.45481783621975	5.97230901792887	4.63097743528805	6.69649389238141	6.15654219034981	5.04216091316263	4.8216063905812	5.62487181410836	5.2777054025082	5.81234159992667	6.75060777043673	7.30391140055163	6.28198634287687	6.70398582608823	4.87859471007413	4.4629116027553	6.88770338871866	5.47895274908194	7.15461641212079	5.6145214224124	5.36466865584716	7.68767453865066	5.70519502866399	6.48173328966349	6.88500050606343	6.44658679800171	6.786261752232	5.5991650849971	6.77763935854724	6.96522325739137	5.53786040800865	6.57979348439987	7.55148283698934	6.22031106595282	6.06115041313189	6.80843719834222	5.79899988149862	6.14570107366697	6.62220767103771	5.27145347041352	6.36308934477555	6.50431547452607	6.13836946943934	4.69290359006257	5.94008968766156	5.78780486618731	6.43181061365325	6.27079849486692	5.8493226214634	6.67552512511272	6.47209752220436	5.6982126034783	6.62585555442359	5.64495209305891	5.49246035796058	6.63499256709428	6.50253072664903
ENSG00000103257	10.3898536288399	10.478357301996	9.00763988951989	7.86819465649538	6.09841465173972	9.37014301766266	10.2168237925754	10.0367707093504	7.84584054915865	9.50637282666684	6.58702760870943	9.42611538007073	8.80164665037316	5.84990518742126	7.33786306085515	7.90482925102623	8.68498018037603	10.7081052687235	9.19068283569495	7.24058505433385	9.26492579454656	8.10762971878266	8.551924315203	9.42013276564947	7.11850613980941	8.44405075817065	6.12003064087737	5.31711097450325	10.4592267014563	7.64399583440694	8.46322257065275	6.80457176823808	5.84530561867244	8.99501638257721	8.90342421593985	4.79482168605727	7.87166099711602	8.43829072970627	8.12923565770876	7.78605310520936	8.09864035571303	8.94184299658467	9.31187086073484	8.37813216178647	7.87561111912034	8.20667876055281	6.89408643780262	7.51766585321365	8.64651247046941	8.552872689162	8.40108767053379	9.42644992801442	9.03498242492302	9.01591800257205	9.50739708745675	7.54507700053388	8.84663040777188	8.47665753305432	7.58528280816893	8.27225585130961
ENSG00000103260	5.73425695412664	5.39990702140979	5.67052424727282	5.56156663900665	5.40300536451082	5.92753287553969	5.72143475706285	5.42500124308432	5.38959552485088	5.04698771055211	5.24048063409145	5.59707059786188	5.95116438099971	5.65754903336581	5.87782993382002	6.28860025753192	7.01302163606927	5.26327111062092	5.53395108771164	5.48761226863049	5.48292317375429	5.94595183331545	5.72804916162798	5.27961684434953	5.01124275687676	6.09010015496353	6.30815856612826	5.52413508451256	5.49830678096609	5.97241044219581	5.56719233748914	5.4215294786087	5.11197646287614	5.22263903507726	5.28653825562129	5.76373423951271	5.68810371297995	5.43430496300781	5.71249129439781	4.99985116866828	5.97081420371267	6.0145165437644	5.31997407371911	5.85806709189148	6.01533635422049	4.69252749475586	5.73235945476191	6.01103666926769	5.21475855877143	5.64003033370773	5.28995381723556	5.08185527678786	6.01267581802784	5.38691416792533	5.36227396224923	5.97549648795076	4.84395755854524	5.13893721184403	5.56056913046187	5.03145247221903
ENSG00000103264	8.65739578480966	7.22503513370742	6.73824125695032	7.54285178685623	8.52325788649699	7.09748598019655	7.23304377167321	7.52318244950848	7.23539814026372	8.2146309485778	6.52391261947285	7.4597192855074	5.78095657934503	5.34994759557934	5.60868017655471	7.06770856370148	7.29392549982513	7.90330930881764	8.25563183478787	5.96496071603533	8.40633822231783	5.68683680892699	7.25217780604067	6.01991856610491	6.96210542488476	9.32196538015159	7.56307075837495	7.28615215652473	7.98713027001446	7.63010950959368	8.16333748026138	7.35715586854497	7.35406953998111	8.199574213098	7.97274723101065	7.27169044664728	5.3125600199189	5.3266536309356	5.42946267205207	5.12931439775935	5.17292580769211	5.70267672881522	5.75058290974238	5.01554042782979	5.72947102283727	5.25923887926106	5.31516007891114	5.00343073153758	5.71601754721479	5.93942396494668	5.56317432245157	6.19796704086347	6.04105784785199	7.01399042596565	6.23725415899148	6.05648427431446	5.86059288260517	5.23582303385416	6.25262958585698	5.6819183952654
ENSG00000103266	8.99951634460985	9.08724875698817	9.61133759983683	9.45305405199499	8.73769191848201	9.4084244549729	9.34722463558979	9.88887115824469	9.58555915659042	9.58991161532194	8.58351917740961	9.43539425100124	9.57880068791826	9.45590924836959	9.77866909722306	9.49788177826977	9.34456810848872	9.0786579798549	7.75329888286863	9.34806579096657	9.4683796472053	9.6756614841898	9.45814785857177	8.49037863617415	9.90554653990855	8.96938231024094	8.73967621672802	9.98654807001386	9.59986539316773	9.57341477135494	8.54036289395606	9.12319427630956	9.95467344931334	7.8772782807788	9.6710996786053	9.97189992800113	9.47543794672948	9.16822990213189	9.60336062487501	8.7137019756564	9.3374422618734	9.4432991803031	9.13840845383611	9.25289046391284	8.7173011466785	9.15724288010239	7.86965428699814	9.03650660491726	8.95483618477322	9.48415260901346	9.43369450378756	9.01634206091051	9.44291370748082	9.46813073209119	9.23225266011259	9.66069458185142	9.02596066487134	9.2241543114142	9.36606638181162	9.40558387372016
ENSG00000103269	4.30234686155945	4.69967823413707	3.6454278468659	3.74549801619323	4.04800919194507	3.90778855151776	3.75470698176137	3.94086841455775	4.07755210102383	3.61541543101101	3.73751488104796	3.87921722454179	3.65055611317486	4.02302100069948	3.61295865116594	4.1084191940552	3.67032882317395	3.64397499847637	4.35922155833162	3.81934583243961	4.47122184384747	3.49709464385918	3.71670733285757	4.0614454479292	3.98360375795332	5.77048615443054	4.30749730631452	3.75570735802369	3.92847095612422	4.62437166017281	4.9651494424358	3.92876379140213	4.18034858428885	4.23195052712885	3.92320177157475	4.33703523096455	4.18283875612351	4.14853093343158	4.38243228446954	4.20294704764287	4.4723604106451	3.84624540697848	4.18202701741463	4.14631889039957	4.35276206377242	3.59213117673912	3.72008256197991	3.93977768570449	3.91661942237431	3.7832440643423	3.78976529471101	3.82550359722652	4.10536757607288	3.76850156639393	3.61859190275828	3.77695377546898	4.03198229844802	3.77297383425048	3.56956432726008	3.76978847954365
ENSG00000103274	8.06978497262472	6.99182230781643	7.42530661101933	8.0381486705962	7.97359496738649	7.49152601816059	7.57920751542846	7.42234527205481	7.36884947054975	7.36743346232605	8.24622020201554	8.20841371779071	7.28662404341564	7.32115907020306	7.56212453534139	6.90524000912135	7.7773124703931	7.62071925441802	7.37042959522262	7.69299349990645	7.39594967590986	7.62620530723382	7.5251149160516	7.17262523906288	7.8280554864092	7.98401024441399	9.0692622799486	8.11385135433994	8.56097923112993	7.81918863722199	8.54329566020882	7.71867752083201	8.15934990146863	8.63950545814603	8.27522364611879	7.83117374038741	7.42729330835623	6.82511732417196	7.6161971429141	6.54831216999091	7.11400673980209	7.33061290748479	7.61941050872392	6.90143242482014	6.91387927978533	7.17377854914683	5.99465930858545	6.99125003342246	7.12023670403827	7.24763138557025	7.32937527873779	7.18301760764503	7.42022527298544	7.61873207867356	7.67953109382737	7.70154310125656	7.22433518637238	7.13916055675553	7.46792517058018	7.5744735481967
ENSG00000103275	7.71762923746208	7.10055462008339	7.62251755493737	7.59987895745554	7.45070703548514	7.24911502984158	7.40249826412028	7.72973272790504	7.86256524064142	7.85785894152111	7.67085124660109	7.44957984827316	7.03681053636297	7.21750292053228	7.33774439358579	6.85678515490245	6.59724820786981	7.35052811786987	6.73957344001382	7.60846540677269	7.58285294689821	6.81875786056914	6.94562655961849	7.23426268513218	7.7942919697988	7.97674814549799	7.92115030165763	8.09686430873828	7.532100977845	7.62987736341454	7.60589853068028	7.56876085196636	7.74062015422305	7.77423645911439	7.3984386085707	7.35315723697123	6.93830250786368	7.04811231747309	7.02809661979518	6.84093740328833	7.15052242756025	7.05281562207744	6.79560916958402	7.19768536341871	7.05500939782916	6.78135732046731	6.33700999752412	7.02022084874241	6.60072812535814	7.2004192433304	6.7909300790169	6.87375899626563	7.09303372564766	7.34521311571701	6.77109577168445	7.31004796575877	7.02465602298577	6.94426478611377	7.43069302564018	7.03188960611984
ENSG00000103310	3.85275514286578	4.2180881018672	4.02617673016122	3.82068093043458	4.02598851228237	3.81101916062138	4.0252369631083	4.02195318028543	3.72717394863037	4.04575330718824	3.99578292505627	3.82838497454661	3.83351557890901	4.37980954292629	3.93006841975987	4.12576670456104	3.82907031720717	4.12384480259797	4.17685688404242	3.81193707023948	3.94876920293295	3.77487813655848	4.00520367844968	4.37868152854007	3.78796811965867	3.94134732835167	4.41982157353658	3.86421650708233	3.76257293531024	4.37463704021668	4.56392712409995	4.09899344183882	4.0707226173574	3.95995136861775	3.84461704644751	3.89068084270807	3.83037517951843	4.16595737590793	3.93274406010799	4.52552264750625	3.98112328420414	3.88547732385664	3.92815763423959	4.15369094776229	4.50415412877614	3.75458795551265	4.49171109667474	3.84583724282744	3.76809164529648	3.66591729809319	3.6757045395009	3.73427513547993	4.22659320908106	3.7457101947498	3.49277732962173	3.67990850256032	4.02771874734882	3.57155184414561	3.8483786493562	3.82371642256593
ENSG00000103313	3.17755655473547	3.80989346526102	3.6942948838388	3.71135205313603	3.73783559701226	3.45750944552599	3.61379181240622	3.24856112457025	3.38931740508026	3.37611611700516	3.62291257800749	3.85209904905657	3.32677787192403	3.54289985652138	3.95074416508404	3.64055131206356	3.78369663638402	3.59253605909435	3.6857048022977	3.56352971961188	3.65016239595315	4.41455934425345	3.9549539605837	3.94234727393389	3.4718406946855	3.66547586322532	5.28668078253645	3.47223282770841	3.81840909878136	4.10747409677247	3.45509020866399	3.71134385777994	3.86115066526252	4.57677981823537	3.8384072844644	4.84235291505138	4.31186365931046	4.36755659287934	4.98454862456721	3.9648608386079	3.97303192568106	3.86339941933615	5.07071684979436	3.75896789988858	4.12083241417346	3.96663415955372	5.65723045650454	4.12091342995127	3.79431649783325	3.30817009703352	4.06741228034983	3.7328793016578	3.50152570374504	3.60219731479248	4.31303359137492	4.10500171455452	3.78049119433034	4.8645666260217	3.43547068715628	4.185144844919
ENSG00000103316	5.80389293026446	5.37656087681857	6.59164253834658	5.66862487741933	6.14256916318742	5.53876419842175	6.92543800762952	6.06024141373308	5.90624887460403	6.15881663744623	7.0045878853533	6.15695375665636	5.95425323354042	5.97395227476775	5.86637135295416	6.06691054362466	6.10850336377871	5.93586796759282	6.41924109335222	5.47420356109314	6.12762811143533	5.53019960727303	6.41685511218189	6.02321069576517	5.93443106300939	7.24071937770942	6.73531735583917	6.74761427143758	7.99626332393838	6.68561809660397	7.21823341260499	7.71652157364153	7.65030483156537	6.87361714537064	6.24970197336868	6.78489725122323	5.96350806640013	5.97215299411464	6.15244593955822	5.93127623764901	6.37432902431717	5.92578413002075	6.18100894085877	6.2281161141407	6.23154973953149	5.76101523230999	7.198814533329	6.25365532470891	6.0041275050571	6.08543294193133	6.0560351044074	6.3616519244228	6.29625645511927	6.15937247447183	6.25076388763836	5.99979453960385	6.0848926359042	6.48529348607078	5.74210874761778	6.13934623690152
ENSG00000103319	5.93218846346809	5.43313457046595	6.68819227506402	8.62608227075789	6.88769626672432	7.34351067574842	8.54049442805827	8.35553017473644	5.48013219183325	6.50618260121343	7.19885900948904	6.55660478030682	6.34125578452848	7.14926703129357	6.84396214529627	8.17061884355449	6.95486786081656	7.79480399816657	5.45392861595578	7.09702007165965	7.18691718457795	7.25327202375162	6.73780016856999	6.93805854858309	7.30433535331812	6.07821959737876	4.15283082543258	5.66923522727108	5.69764853393785	6.36582791601543	6.10540729637975	7.30104706589063	5.97002437647004	5.9174473837002	7.00794879485998	6.1613519545745	6.4371343970369	6.84939576762937	6.16802074445305	6.59075727795611	6.44444734046746	7.01615416007569	6.43735589898751	6.51060868770316	4.89850144423203	6.82094298796948	6.02019322744521	6.3660422464278	6.69226380528567	7.00412346821555	6.82941575612228	6.589125100699	6.4342950978184	7.26358848059933	7.0445409083794	6.90564581346544	6.32269501363203	6.79894744513626	6.29689779287285	6.99234321831448
ENSG00000103326	6.78103823484057	6.46335591111396	6.26260742735396	7.5767418355516	5.06833517896956	6.36044436154249	6.40589702452376	6.89403957123818	6.34000286042233	6.04524913903712	5.20402081993432	6.70533838438725	6.88617312418318	5.91829473712835	7.18432413005427	6.23362125529979	5.73959234274867	8.13908091529114	5.50895845034821	6.52911535574488	6.5090060697964	7.37953828036227	5.79777523557694	5.17068749962938	7.96328563702679	5.72758717810916	5.74918396781226	7.52409558578471	7.45984384676728	5.23394538483282	5.64899717878588	5.86872034777774	6.79018164659082	5.94525335375777	7.48317519647	7.50697095760452	6.73649181459728	6.39101012435012	6.20623651014636	5.30146549890557	6.98144437371955	6.83137223827507	5.29810668009883	6.80378794682257	5.87583355088508	6.72672176220553	4.78168021033361	6.85348062113527	5.52382792170409	6.83713820159668	5.70116684915017	5.48261105861325	6.68887116370898	5.83417342064441	6.07462170407135	6.39798591982454	6.37012858788944	5.57570221594551	6.1266228284349	5.87627476814231
ENSG00000103335	10.1485558514918	10.7696128080457	9.19804584670157	9.37341285499802	8.65654562556605	9.92422254888835	10.1399308889962	10.2408161746297	8.31752268251457	9.76812634910638	7.27775919650116	8.7771701659825	10.2389419391673	9.35387969973335	9.95303741934594	10.4025152444907	9.11982684151461	10.349116682302	6.51040744751613	9.94486191262826	9.72267449949049	9.72645955309978	9.31832070780272	8.44588307090203	10.5016354543113	7.33308642377934	7.75355105950858	9.82698350010341	9.36860153676428	8.17941736074702	8.26786116242682	7.79075636556145	9.11134239522877	8.04264253513811	8.69500226240482	8.74508962122203	9.05023166682122	8.56077152848228	8.81559450500887	8.44970292889504	8.85441095006463	8.66359009454583	8.54025607337265	9.02972111937666	8.14645610668036	8.77185304690969	8.55518729494004	9.04747290250611	8.49548421422325	9.81489998260878	8.60140068366366	9.0956686740447	9.00403141576514	8.86358028936134	9.12385038378669	9.21539221058963	9.30230912014422	8.62061711152678	8.99023294077466	9.01930789672302
ENSG00000103342	7.36891061988534	6.11671885687787	6.79918710728582	7.30368352326767	6.71576227762379	6.60563509129628	6.35330927817995	6.90017565118919	6.01069576748972	6.32765294125374	6.51549229709231	7.00806366073729	6.58450132845739	6.4882876949462	6.87469972646163	7.0987901415964	6.91988054293087	6.96834970352751	7.55651021712564	7.31523694574813	6.18910155967949	7.02996373442173	6.15338349555559	6.8122130569589	7.1326718929841	6.75245215020895	6.57520028129884	6.40965809160539	6.53593964323635	6.25639847899919	7.73672694786838	6.1849021141116	6.72458926687346	6.88572253630808	6.1330344122586	6.29658543017079	6.88565152327059	7.34443821211149	6.5958745862818	7.00972279666962	6.91608876149574	6.82805449393251	6.58372863735139	6.88485750873841	6.93619512521621	7.35766689028744	6.09492045404633	7.11227671611324	7.4969674462711	7.28551911799675	7.18170317277836	7.1980772674226	7.2447688833017	6.95831222189188	6.83638142406475	7.10417327227949	7.0341521776416	7.30985226644072	6.75275400817279	7.26234974065281
ENSG00000103343	4.15044793566138	4.34812796570431	4.38098366604972	5.13191913080565	4.51934305745551	4.42491316068063	4.75786117396464	4.85296884220317	4.24525733380573	4.10805488533804	5.07070404757835	4.670993561965	4.67199717859786	5.00706684088543	4.49320169487351	4.67574372616464	4.5376887657733	4.38732390818286	4.45168970750578	5.17228859657592	4.49665076857879	4.67116591235898	4.00355364822945	4.62494012373948	4.48853670844758	4.54118580479003	4.53617597592889	4.55236067328444	4.39517319695914	4.34615027299731	4.4359345722023	4.59911817682113	4.75538191677953	4.29850689210767	4.42901524531314	4.24786849504839	4.47336450271685	4.62832355418429	4.46247648282026	4.28162599924794	4.5480846823899	4.66819931824854	4.7928852682865	4.59928317612891	4.43916597280699	4.81221086924766	4.23665414349038	4.19890809359735	4.25159006233599	4.32701884300274	4.43979008943607	4.28200861717053	4.33774901019093	4.40995177051487	4.48336888145126	4.70234217366005	4.39691037668378	4.4129175149243	4.31972535401595	4.47314506281651
ENSG00000103351	4.977845484774	4.80186778161087	5.15915309829125	5.60510507977157	5.40721080881314	5.56288594896121	5.32436926533817	5.4245022268162	5.36012808591709	5.3491743205418	5.70883475146896	5.21097857372791	5.41495499318217	5.63638751279629	5.21160459307588	5.16853022607031	5.1260182943996	5.13912520924275	5.1220647381641	5.48131178433508	5.16564877284224	5.37931799022249	5.19160486021025	5.42924584742782	4.98415261819194	5.05985904889134	5.26237186737987	5.04799331721163	4.88831114362644	4.77844979098896	5.02598149344333	4.97288604539022	4.87864783163053	5.12377272381792	4.92314932189453	5.09110673168206	5.19057865593071	5.24698264298167	5.21550335499058	5.16694329350683	5.16444239991352	5.1586863463	5.13070877797611	5.18198906976182	5.48419129488228	5.01609923028144	5.61364684583897	4.76109905545128	5.06347340573086	5.23312837829837	5.11618716673287	5.19607337692281	5.23348000777003	5.13757646335319	4.89230607706	5.43367988875875	5.00470473273764	5.06894986672707	5.40342001544782	5.22140583089258
ENSG00000103353	6.64620882992557	5.63483140267787	6.48071931638941	6.47141859197415	6.40489965796336	6.76485315881012	6.37693328185412	7.0337904497277	7.22388384839483	6.24056887401835	6.72204376964989	5.96750250500747	6.21529437852023	6.43020189180227	6.1137693876121	6.01619265915277	5.59721641536551	6.09222601294424	5.83852586034255	7.19360097588821	6.64914667861825	6.09412647406929	4.73481041125502	6.08198688093824	5.80915916934627	5.97436294750463	5.86097685873941	5.61892149652654	5.12877985580623	5.42336985880808	5.98902247434901	5.90779669759969	5.46900781659592	5.05495654785188	5.46134360236209	5.41071952808159	4.9512918970426	5.56083728766056	5.56509543206327	5.25788108464643	5.00495096097027	5.64438627564475	5.27939204039551	5.54378064265669	5.26118640585928	5.38937656891197	4.83858360528586	5.15014597401258	5.62688882463209	5.94791980159075	5.96581314354425	5.74679457227996	6.01328432349898	5.73154087844884	5.46528399535672	5.46462844238511	5.29182062041503	5.22623763316316	5.54035943465738	5.92563336347267
ENSG00000103355	3.77477015978069	4.72657559634346	3.76552616919807	3.74146358980164	3.8930025285201	3.87839087446633	3.8733544254135	3.79152544442403	4.08462128705889	3.94505340767487	3.78841649811233	3.93946067829385	3.96688790657888	4.24598570705704	4.13477853838667	4.0070017303767	3.92037654367517	3.69915040616748	4.11367512553049	3.806917979513	3.91661084082327	4.36920655291312	4.19976398166993	4.059150713596	4.20800178124064	4.13059781138911	4.08818778996381	3.89665543449878	3.96035463494135	3.96684136668479	4.3240608879154	4.00144415167707	3.81966775060289	4.06893521411697	3.77480962085643	4.09482483180496	5.84276328689256	4.90119931765452	4.19040451463115	5.48735239521923	4.25744617733858	4.43912725229805	5.19447725035252	5.42779312546144	5.36392676163821	4.61123518649374	5.19468100688625	5.00642055852135	4.28039419040638	3.90319654796263	4.23886732822312	3.98322351655921	4.97820842906297	4.05774117699235	4.90860225971694	4.00604248452279	4.4991692919023	5.69343896706577	3.83602840939193	4.31250670112682
ENSG00000103356	5.25279243588278	5.2803906055489	5.92824988808411	5.76478440448839	5.59220217590189	5.7243512658769	5.23748637067112	5.89160748715344	5.24143150860614	5.56512682206842	5.6195085472254	5.7069611712545	5.69625575897577	5.59129488623037	5.36158277249624	5.56147802601895	5.39310155821982	5.46761870623274	5.43797351362495	5.7481909404579	5.43613944812427	5.62847198002308	5.53054420610599	5.55373413707008	5.5688447159062	5.37752074045257	5.20417799569115	5.45335700844091	5.52758384705154	5.30623221442462	5.28924459031502	5.42489266630837	5.4165610734449	5.05581380014457	5.22924557685653	5.26926330140212	5.36036173526853	5.3055683937446	5.48417371732519	5.0822013703758	5.05492242875476	5.16029236379503	5.63083397607605	5.33498400469201	4.9574535094117	5.32469372173913	5.55846145780863	5.23259989198865	5.43565449064389	5.62954102589051	5.6008799284286	5.32918149911736	5.36708450330291	5.44714514715839	5.2685315090955	5.53240892355625	5.39809944377872	5.18020537070123	5.4361121464651	5.89708346042629
ENSG00000103363	8.15729586567263	7.79336529321109	8.46768710883651	8.19195859363464	8.5097654205582	8.06929213755786	8.64233105014334	8.44407062671625	8.37817925387884	8.19062736367035	7.9818299505132	8.29634406004081	7.79506386432235	7.8206137427982	8.26711534783038	7.18669446642276	8.19854231769635	7.79029156208459	8.35258372878317	7.87082674336978	7.63867754282094	7.8630981884707	8.07660078971191	8.1469618325156	7.81616831878868	8.10595028122432	7.78158034569333	7.89731377631644	8.02947587664928	8.36305556639764	7.87907286953626	8.23900928002196	8.00199285222826	7.55586985741424	8.06337317099836	8.34449324092713	8.20791434786995	7.98541915340751	8.2023153324354	8.00873381538809	8.16118744626181	8.10227215142771	8.11728908504857	8.14725486083816	8.3544930197718	8.02537819405685	8.07341344270814	8.16870869089213	8.18658929059441	8.24244903401437	8.24413527426311	8.19150066516903	8.46850120166389	8.20595328663715	7.95916897827855	7.94338968688327	8.16493694668064	8.16111949913452	8.08579212821429	8.21347763343529
ENSG00000103365	7.03060638385952	6.39964371448514	7.09869049827978	7.4475949136898	6.87919370518464	6.62162287603681	7.12697388253779	6.40098598406985	7.26112002019725	6.91887034806621	6.48604962041424	7.14994601265754	6.07784396168816	5.77092424882808	6.84384503581556	5.91886569302012	7.44820892670801	6.24603525993794	7.86334003615635	6.14509525100798	6.69432394222804	6.98408563882234	6.30106737699557	5.77497751395249	9.16978365859469	9.56031428859608	8.40027145985777	8.96145565388684	9.6078079654117	7.78165559786348	7.90773418691465	8.02256399343245	8.36249605138082	8.24375436450785	8.27151618725865	8.66243620327733	6.84310034508486	6.63886539591442	6.75968197346323	6.13390671719236	6.35102897115533	6.46587661046947	6.72592285206597	6.53980756408271	6.45852695448154	6.51151912648188	6.0587723014636	6.66132500157202	6.96281420154607	6.9252950832432	6.39534348734843	6.93061017702035	6.78062588567418	6.96912510118812	7.10917243279856	7.11355026495234	6.74757287935724	6.4313185563356	6.86023728851926	6.93601441302182
ENSG00000103375	4.330272866417	3.6229364423046	3.83358205386173	3.50144258800775	3.88241120029869	3.50189392004208	4.3479094569527	3.62929306055561	3.87668561113947	3.80115514076125	3.71263782801327	3.94263900041418	3.85493556597981	4.02379407210705	3.61379157891869	4.48212156834505	4.0595941236065	3.77897463966521	4.75758094141247	3.68382094966612	4.53872188351658	3.52996023542993	4.22552473936386	4.24159046773973	4.0198957604865	4.33245549940138	4.49404242343296	3.85457006806555	4.05940499692023	4.04406217415623	4.45881249072856	3.83573207402049	3.65824251941985	4.68162774325502	4.16765686933352	3.85716721518748	4.39333314657291	3.86091765008311	4.00153404468293	4.14814069090711	4.42960713766872	4.01593062099035	3.92264048785321	4.0264421933152	4.39140946881886	3.75099249230644	4.97695587467929	4.08799070337729	3.67710459576219	3.71901968884323	3.92578865469873	3.78903637194955	4.03510345563155	3.78248146039583	3.74801145685473	3.94201760452405	3.9042066149712	4.02368784597859	3.77297291377505	3.56849731554559
ENSG00000103381	5.41369146682162	4.82786953700146	5.32175450170545	4.38481624363409	4.78395378243107	5.88542059773019	4.10545271695176	6.10522949772798	5.2908350899697	5.31609732852959	5.32579328059009	6.50300158500994	5.83580287944132	6.26898762317851	9.15864753365795	5.93855070965389	7.28972240329528	5.93459389406016	4.67472532935769	5.78385074022835	5.13102742697432	7.91532394553678	4.78137380000538	6.75716920221109	5.39233932458221	4.58906669852202	4.41567915213391	6.26734762057754	6.02580258436693	6.92207146282777	4.65110241599378	5.82783436650987	5.62672288903744	5.47619281893519	5.33977009987873	4.80358433871607	7.21582405940646	7.82643212091017	6.40451596086458	7.84542355754294	7.26542765514895	6.76943897237873	6.60952067559629	7.89257332881914	6.63938028395306	8.38402226813379	7.12193491766019	8.78972684230253	6.33530415613452	7.39476304998204	7.57998408001258	6.52222002084334	6.43442364194952	7.21188932384045	6.26639300112766	8.17578684822887	7.15989709100698	8.3080213021966	7.83131310791851	7.50375662765899
ENSG00000103404	4.15801767505647	3.54242769216565	3.7311456142893	4.1976664825695	3.52857827961374	4.14150008400293	3.5308868916658	3.77465638621869	4.0243826787093	3.80870721836803	5.13797589286578	6.72573273561923	3.84347912239534	4.21244654618254	3.64852703462797	3.65599278983691	3.94361759465521	4.40505257754626	4.05176960134381	4.02253396120046	3.63618456697964	3.85197677431579	3.64280270390759	3.6134052261309	3.89409661505934	3.4918282772116	3.74787098519541	3.97129448828305	3.64049261067563	3.56450420490708	3.90395045455736	3.79757802127165	3.71282151421654	3.5157786307343	3.49208674912221	3.64991675153637	3.42402180631528	3.83013486731629	3.69379234649851	3.82879184507516	3.56600413978126	3.7410319755671	3.53326227648524	3.74510126139886	3.70525584689429	3.61727359927217	3.87557998367743	3.65441597055019	3.79759210661478	4.07545096082851	3.91340969963829	4.18484703446119	3.7040377403034	3.68463639474329	3.50741943154711	3.82641986127788	3.83087414276576	3.65248624950267	3.96744495549994	4.12651965780229
ENSG00000103415	6.06730462555248	7.20547500831668	6.52815503587423	6.82854367731893	5.9418848609675	6.48111199966525	6.37712729269643	7.43698905877962	6.04454915462121	5.73564052666903	5.98421736988629	6.69050373744289	7.13582040058885	6.26210483693812	6.75384457390777	6.47261052840969	6.73217890146743	5.82961254504499	6.32519671842278	7.17518414401463	5.88961962554036	6.89106181844838	5.97467128111122	5.99978531813258	7.68435501287464	6.30265680309536	6.45777875581844	6.83956332993267	6.25185273165783	6.57766964140511	6.50354544387827	6.27837057067039	7.26997863814548	6.3950800732308	6.46568742303631	7.08860118914335	7.21758894152767	6.84308533780963	6.6779402928066	6.60496174439476	7.06344996561793	6.61084561620701	6.94511092295994	6.90862343273116	6.87384088422654	7.12448594862384	6.62065012274018	7.02991397931155	6.08791803139392	6.73762364779152	6.60319467154629	6.19890578847448	6.34298936905945	6.19606069432687	7.08454432272227	7.41391006936935	7.01901686442727	7.02010553130266	7.22137897622093	6.99368781221568
